time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count,lag_1,lag_2,lag_3,lag_4,lag_5
2024-09-12T00:00:00.0000000Z,2024-09-13T00:00:00.0000000Z,2024-09-12T00:00:01.9960000Z,2024-09-12T23:59:27.4180000Z,57342,58560,57335,58139,2341.8315574799994,35011,57659.0,57052.0,54866.0,54147.0,53955.0
2024-09-13T00:00:00.0000000Z,2024-09-14T00:00:00.0000000Z,2024-09-13T00:00:13.1850000Z,2024-09-13T23:59:59.6530000Z,58139,60670,57640,60545,2586.219404700001,41718,58139.0,57659.0,57052.0,54866.0,54147.0
2024-09-14T00:00:00.0000000Z,2024-09-15T00:00:00.0000000Z,2024-09-14T00:00:01.4820000Z,2024-09-14T23:59:38.2500000Z,60551,60655,59438,60012,725.5846028499996,23442,60545.0,58139.0,57659.0,57052.0,54866.0
2024-09-15T00:00:00.0000000Z,2024-09-16T00:00:00.0000000Z,2024-09-15T00:00:32.2540000Z,2024-09-15T23:59:49.7320000Z,60012,60388,58708,59130,1347.7381956099996,28005,60012.0,60545.0,58139.0,57659.0,57052.0
2024-09-16T00:00:00.0000000Z,2024-09-17T00:00:00.0000000Z,2024-09-16T00:00:02.7480000Z,2024-09-16T23:59:55.7610000Z,59121,59209,57511,58212,1626.8941517999997,29241,59130.0,60012.0,60545.0,58139.0,57659.0
2024-09-17T00:00:00.0000000Z,2024-09-18T00:00:00.0000000Z,2024-09-17T00:00:04.5450000Z,2024-09-17T23:59:50.4600000Z,58208,61331,57627,60316,2573.2535350300004,44349,58212.0,59130.0,60012.0,60545.0,58139.0
2024-09-18T00:00:00.0000000Z,2024-09-19T00:00:00.0000000Z,2024-09-18T00:00:07.2370000Z,2024-09-18T23:59:55.6870000Z,60318,61787,59189,61757,2897.26295516,30882,60316.0,58212.0,59130.0,60012.0,60545.0
2024-09-19T00:00:00.0000000Z,2024-09-20T00:00:00.0000000Z,2024-09-19T00:00:01.0580000Z,2024-09-19T23:59:22.8100000Z,61765,63882,61584,62940,2945.1086933699985,50949,61757.0,60316.0,58212.0,59130.0,60012.0
2024-09-20T00:00:00.0000000Z,2024-09-21T00:00:00.0000000Z,2024-09-20T00:00:01.1990000Z,2024-09-20T23:59:50.3130000Z,62950,64121,62353,63211,1503.076237269999,12036,62940.0,61757.0,60316.0,58212.0,59130.0
2024-09-21T00:00:00.0000000Z,2024-09-22T00:00:00.0000000Z,2024-09-21T00:01:12.2650000Z,2024-09-21T23:59:59.2020000Z,63189,63574,62760,63364,547.2182332199997,4280,63211.0,62940.0,61757.0,60316.0,58212.0
